id,followers,genres,name,popularity,img_url_640,img_url_320,img_url_160
62YHtN9R2USQrGakO3MdKN,1710.0,['action rock'],Against The Grain,8,https://i.scdn.co/image/ab67616d0000b273a1dbc0dc6a206ed69d78da0c,,
4QQgXkCYTt3BlENzhyNETg,4194167.0,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']","Earth, Wind & Fire",77,https://i.scdn.co/image/ab6761610000e5eb9722e16a886767adf1178f92,https://i.scdn.co/image/ab676161000051749722e16a886767adf1178f92,https://i.scdn.co/image/ab6761610000f1789722e16a886767adf1178f92
1dlQ9EIUyQvXZ3l05YMQdT,137712.0,"['merengue', 'tropical']",Kinito Mendez,45,https://i.scdn.co/image/ab6761610000e5eb150f2245ab923c698bf28cf0,https://i.scdn.co/image/ab67616100005174150f2245ab923c698bf28cf0,https://i.scdn.co/image/ab6761610000f178150f2245ab923c698bf28cf0
78UUH1buA0gDtDnkX2dPgL,34089.0,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",Craig Connelly,50,https://i.scdn.co/image/ab6761610000e5eb0e8c61daced25b9e0d739d52,https://i.scdn.co/image/ab676161000051740e8c61daced25b9e0d739d52,https://i.scdn.co/image/ab6761610000f1780e8c61daced25b9e0d739d52
64hGmCkbikerjqPPmGStPY,5516.0,"['folklore paraguayo', 'polca paraguaya']",Oscar Perez,24,,,
4dZrt8Ong5t7YYpvbfp0RU,98179.0,['nashville sound'],Chet Atkins,50,,,
1XjkajTCuInbWYxcxPvFtP,24274.0,"['celtic', 'irish country', 'irish folk']",Liam Clancy,42,,,
0z4FY376uhecutd5Adph8s,140384.0,"['classic j-rock', 'j-rock']",UNICORN,45,https://i.scdn.co/image/ab6761610000e5ebeacef2b340f5054d11fdf072,https://i.scdn.co/image/ab67616100005174eacef2b340f5054d11fdf072,https://i.scdn.co/image/ab6761610000f178eacef2b340f5054d11fdf072
6t8VAB5OTHKxi4p1I5aqn0,1881.0,[],Duane Harden,55,https://i.scdn.co/image/ab6761610000e5eb1f55c1a383c2ce66f18bf2de,https://i.scdn.co/image/ab676161000051741f55c1a383c2ce66f18bf2de,https://i.scdn.co/image/ab6761610000f1781f55c1a383c2ce66f18bf2de
6znJLb6qnvZUwiA8IYL4x0,10377.0,"['c-pop', 'classic cantopop', 'vintage chinese pop']",Annabelle Lui,36,https://i.scdn.co/image/ab67616d0000b273377eda2f1e1ae1e2d51422ae,,
7dwEj40A9FcUsnSTgBVOPG,12774.0,"['francoton', 'french pop']",Cookie Dingler,35,https://i.scdn.co/image/ab67616d0000b273be92bb85b8a75c9eaa35db90,,
4KHdmkq99PXA6QEJ2lKpA3,463143.0,"['east coast hip hop', 'electro', 'funk', 'hip hop', 'hip house', 'hip pop', 'new jack swing', 'old school hip hop', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",Heavy D & The Boyz,53,,,
5wTdspmxzb8V4ZjvDodpBo,35551.0,"['bubblegum dance', 'europop']",A Touch Of Class,68,,,
1OxJzMLmR9l5zPLap9OxuO,463247.0,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",Rose Royce,56,https://i.scdn.co/image/ab67616d0000b2737e40943c3f4ce9c25ec7b098,,
1V95p8oWGxXlpcFRYqXV3w,25255.0,"['barnmusik', 'barnsagor']",Bamse,61,https://i.scdn.co/image/ab6761610000e5eb46cd46c844914918fa78e19b,https://i.scdn.co/image/ab6761610000517446cd46c844914918fa78e19b,https://i.scdn.co/image/ab6761610000f17846cd46c844914918fa78e19b
4YnKu09qC1HfJiiV1jBjtE,89695.0,"['russian hip hop', 'russian trap']",Tony Raut,53,https://i.scdn.co/image/ab6761610000e5ebe92a9865484e6f6f52ce7b33,https://i.scdn.co/image/ab67616100005174e92a9865484e6f6f52ce7b33,https://i.scdn.co/image/ab6761610000f178e92a9865484e6f6f52ce7b33
6Yo6uv9FhUbxfdj9D5p4Vt,1798.0,"['classic finnish pop', 'classic iskelma']",Mauno Kuusisto,19,https://i.scdn.co/image/ab67616d0000b273bfc58920c19ef6949de3393a,,
38LYyZ9hZEEQeEfeYoydqd,319229.0,"['carnaval cadiz', 'flamenco', 'flamenco fusion', 'pop flamenco', 'rock andaluz', 'rumba', 'spanish pop']",Los Delinquentes,58,https://i.scdn.co/image/ab67616d0000b273197a8b87fcdde907e7f0bc03,,
4WoGga7UeRcmjD4ufif4nG,128254.0,"['adult standards', 'big band', 'easy listening', 'jazz trombone', 'lounge', 'stride', 'swing', 'vocal jazz']",Tommy Dorsey,51,,,
1oXtLNYfNMQLxWsatCTCCn,358578.0,"['chanson', 'french pop']",Garou,56,https://i.scdn.co/image/ab6761610000e5ebe6941cec2d75ff094b84f222,https://i.scdn.co/image/ab67616100005174e6941cec2d75ff094b84f222,https://i.scdn.co/image/ab6761610000f178e6941cec2d75ff094b84f222
3XHO7cRUPCLOr6jwp8vsx5,3241143.0,"['indie rock', 'modern rock']",alt-J,75,https://i.scdn.co/image/ab6761610000e5eb3fb5214e667e278a20878a6b,https://i.scdn.co/image/ab676161000051743fb5214e667e278a20878a6b,https://i.scdn.co/image/ab6761610000f1783fb5214e667e278a20878a6b
4tqoMRYZ4gXsSTbvvZcnzT,2901.0,"['canzone napoletana', 'vintage italian pop']",Giacomo Rondinella,32,https://i.scdn.co/image/ab67616d0000b2734bd2ad857d516ae502d7ef06,,
5MnhtFXEfqi637k6NfKuZI,417962.0,"['cante flamenco', 'flamenco', 'rumba']",Camaron De La Isla,57,https://i.scdn.co/image/ab6761610000e5eb9ef6455723aed1e9ce0b5fdc,https://i.scdn.co/image/ab676161000051749ef6455723aed1e9ce0b5fdc,https://i.scdn.co/image/ab6761610000f1789ef6455723aed1e9ce0b5fdc
6j9qZi0wGPOMNStZBhVrSz,2632.0,[],Tutas Lietas,35,https://i.scdn.co/image/ab6761610000e5eb7cac54ada0112093aed961d5,https://i.scdn.co/image/ab676161000051747cac54ada0112093aed961d5,https://i.scdn.co/image/ab6761610000f1787cac54ada0112093aed961d5
6JL8zeS1NmiOftqZTRgdTz,14731286.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",Meghan Trainor,80,https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3,https://i.scdn.co/image/ab67616100005174365984489dac7a79eac204e3,https://i.scdn.co/image/ab6761610000f178365984489dac7a79eac204e3
4EEZg8R3dxbTCCQ1DVWtHg,745236.0,"['norteno', 'ranchera', 'regional mexican', 'tejano']",Bobby Pulido,64,https://i.scdn.co/image/ab6761610000e5eb25501d0c78af3b49d4662e1f,https://i.scdn.co/image/ab6761610000517425501d0c78af3b49d4662e1f,https://i.scdn.co/image/ab6761610000f17825501d0c78af3b49d4662e1f
0AkWUHoQT3NzCzl5GzPw2x,2557.0,"['finnish hip hop', 'suomirap']",Ritarikunta,21,https://i.scdn.co/image/ab6761610000e5eb4612153a8cdbd281cc8fb52f,https://i.scdn.co/image/ab676161000051744612153a8cdbd281cc8fb52f,https://i.scdn.co/image/ab6761610000f1784612153a8cdbd281cc8fb52f
3DD0Ldgx9oKzK7AuUh7gAJ,55848.0,"['thai idol', 'thai pop']",Tanatat Chaiyaat,33,https://i.scdn.co/image/ab67616d0000b273171bb2160eb7e865c9636610,,
0vFgHqFN0fyskjgftFu2Kv,9971.0,['russian rock'],Atlantida Project,39,https://i.scdn.co/image/ab6761610000e5eb790e81a986e403f23f244740,https://i.scdn.co/image/ab67616100005174790e81a986e403f23f244740,https://i.scdn.co/image/ab6761610000f178790e81a986e403f23f244740
0EyznXouOtjilG74Xqbh3D,29838.0,"['classic russian pop', 'classic russian rock', 'russian rock']",Sekret,33,https://i.scdn.co/image/ab6761610000e5eb9cdeddd21edb6bc2daf07ae9,https://i.scdn.co/image/ab676161000051749cdeddd21edb6bc2daf07ae9,https://i.scdn.co/image/ab6761610000f1789cdeddd21edb6bc2daf07ae9
3LyEQYjL4IKwxa6XVGXEky,1511.0,"['historic orchestral performance', 'orchestral performance']",Erich Kleiber,29,https://i.scdn.co/image/ea5993c5db729c39bd31193287919d3d368a1dd3,,
7tbUHCaiBX4cXHQkII3CVH,188019.0,"['classic malaysian pop', 'malaysian pop', 'rock kapak']",Siti Nordiana,47,https://i.scdn.co/image/ab6761610000e5eb2647589a29b456cd1c58bdf0,https://i.scdn.co/image/ab676161000051742647589a29b456cd1c58bdf0,https://i.scdn.co/image/ab6761610000f1782647589a29b456cd1c58bdf0
6yT4w6ifRN4Fnb6QFSKX3C,1.0,[],Vladimír Tymich,4,,,
5PbCQPKjb0wQwaE7i5OVC6,10338.0,['barnmusik'],Trazan & Banarne,38,https://i.scdn.co/image/ab6761610000e5ebe0b96feb8b1d6c4d3a6dc1dc,https://i.scdn.co/image/ab67616100005174e0b96feb8b1d6c4d3a6dc1dc,https://i.scdn.co/image/ab6761610000f178e0b96feb8b1d6c4d3a6dc1dc
5wJ1H6ud777odtZl5gG507,2214741.0,"['desi pop', 'modern bollywood']",Vishal Mishra,66,https://i.scdn.co/image/ab6761610000e5eb6220fc5e958ab498b96f5835,https://i.scdn.co/image/ab676161000051746220fc5e958ab498b96f5835,https://i.scdn.co/image/ab6761610000f1786220fc5e958ab498b96f5835
7BOv2ycMYF2xLs71G3x5yn,6256.0,"['hungarian rock', 'magyar alternative']",Biorobot,28,https://i.scdn.co/image/ab67616d0000b27319073c781204994c632c22f8,,
0xj7PKQWdYs0GRijWUtYTo,28868.0,"['african rock', 'south african pop']",Just Jinger,25,,,
1jK7F6jheJ08CowHGDW6IN,3124.0,"['late romantic era', 'operetta', 'victorian britain']",Arthur Sullivan,39,https://i.scdn.co/image/a9416859c95b48ebc4ff6b30a787f71b80a5e9d2,,
2VviFtXYreO6Zn9n8Ibk6C,211942.0,"['boogaloo', 'jazz piano', 'latin jazz', 'salsa', 'salsa international', 'tropical']",Eddie Palmieri,50,https://i.scdn.co/image/32e943fe5916c04101ec144a7c6bece4de9a9754,,
7mKtn1QPeUjkbrDgdKs3Uj,24329.0,"['classic czech pop', 'czech folk', 'czech rock']",Ivan Mladek,40,https://i.scdn.co/image/ab67616d0000b273ae50e111d9d6c0262dbbdb5c,,
3VpWtcxsAiE148UkrC1yt9,167514.0,"['classic j-pop', 'j-pop', 'okinawan pop']",SPEED,47,https://i.scdn.co/image/ab6761610000e5eb568b15f004f5afbac0f98c24,https://i.scdn.co/image/ab67616100005174568b15f004f5afbac0f98c24,https://i.scdn.co/image/ab6761610000f178568b15f004f5afbac0f98c24
2cADQgiLMjNhbsfeN52Bf3,424314.0,"['battle rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Swizz Beatz,67,https://i.scdn.co/image/ab6761610000e5ebaab238968309b88b14407cbd,https://i.scdn.co/image/ab67616100005174aab238968309b88b14407cbd,https://i.scdn.co/image/ab6761610000f178aab238968309b88b14407cbd
2SFIMUkCdZowbeisskDdhn,654945.0,"['bossa nova', 'mpb', 'nova mpb', 'samba']",Ney Matogrosso,57,https://i.scdn.co/image/ab6761610000e5ebe1692ccde710b6a64884e87f,https://i.scdn.co/image/ab67616100005174e1692ccde710b6a64884e87f,https://i.scdn.co/image/ab6761610000f178e1692ccde710b6a64884e87f
063xkuRULzZu8fcoPR2rKR,53057.0,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']",Lou Donaldson,46,https://i.scdn.co/image/ab67616d0000b273d94380c918abb94d55758650,,
3iDAYm3fYRvMLRajsuSqJM,1.0,[],M.Veliký,23,,,
5soJkoH0m4BV4QReCybFv1,32.0,[],Nikos Guinos,37,,,
5jbEAtH0taE3VOckheoojM,1122.0,[],イエロー・マジック・バンド,36,https://i.scdn.co/image/ab67616d0000b273860f500502057dca3a4cc5bc,,
3cNwyF5SboOs9icz2XyotE,1378525.0,"['karadeniz pop', 'turkish pop', 'turkish trap pop']",Mustafa Ceceli,64,https://i.scdn.co/image/ab6761610000e5eb758f23cb20ac76207593567a,https://i.scdn.co/image/ab67616100005174758f23cb20ac76207593567a,https://i.scdn.co/image/ab6761610000f178758f23cb20ac76207593567a
1vDg9KYrfgHzDJQGP2VQfe,41054.0,"['classic finnish pop', 'classic iskelma', 'finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']",Laura Voutilainen,44,https://i.scdn.co/image/ab6761610000e5eb4c80b0d819488183ffbc4526,https://i.scdn.co/image/ab676161000051744c80b0d819488183ffbc4526,https://i.scdn.co/image/ab6761610000f1784c80b0d819488183ffbc4526
2NOpYoDFWSb8SFxhstetUD,0.0,[],Renu Barua,5,,,
70e6zCcJ7IBUVQG4sUMWMY,474.0,[],Seán Cannon,31,https://i.scdn.co/image/ab67616d0000b273fd5186f0447f2e01b00529fc,,
4HuN4J7CJxP3Y3FizjNxXa,69252.0,"['classic opm', 'opm', 'pinoy idol pop']",Sexbomb Girls,36,https://i.scdn.co/image/ab67616d0000b27341bcc60c8bb153f1387ef89f,,
3VNITwohbvU5Wuy5PC6dsI,2446850.0,"['disco', 'funk', 'motown', 'quiet storm', 'soul']",Kool & The Gang,71,https://i.scdn.co/image/ab6761610000e5eb69287c3f1b150bbead642499,https://i.scdn.co/image/ab6761610000517469287c3f1b150bbead642499,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
6euPnGzBlDysAC5ecVguNZ,804929.0,"['francoton', 'french pop', 'variete francaise']",M. Pokora,64,https://i.scdn.co/image/ab6761610000e5eb6e29ad42f22e8be025439e5f,https://i.scdn.co/image/ab676161000051746e29ad42f22e8be025439e5f,https://i.scdn.co/image/ab6761610000f1786e29ad42f22e8be025439e5f
0gkeMf1I9r5U5Hne19vr9A,28342.0,"[""australian children's music"", ""children's music"", ""preschool children's music""]",Play School,57,https://i.scdn.co/image/ab6761610000e5eb4db9929d8ea49e64574e4071,https://i.scdn.co/image/ab676161000051744db9929d8ea49e64574e4071,https://i.scdn.co/image/ab6761610000f1784db9929d8ea49e64574e4071
54R6Y0I7jGUCveDTtI21nb,1945292.0,['europop'],Boney M.,76,,,
6j5lrsSPjVpTT9miXKo6o9,39.0,['taiwan campus folk'],范廣慧,16,,,
4WUhFcGCQ7PheEvLvEnOdX,11231.0,"['chamame', 'folklore argentino', 'guitarra argentina']",Carlos Di Fulvio,28,https://i.scdn.co/image/ab67616d0000b2731571ee0e6d83817035608110,,
587JnFfQGfMBcDeAIR5MG3,50749.0,['deep latin christian'],Alfareros,42,https://i.scdn.co/image/ab6761610000e5eb9dc2d317bcd4183da30b5634,https://i.scdn.co/image/ab676161000051749dc2d317bcd4183da30b5634,https://i.scdn.co/image/ab6761610000f1789dc2d317bcd4183da30b5634
0eFZ8UkG27m92xxiiJs5oh,21614.0,['quran'],Ustaz Khairul Anuar Al-Hafiz,49,https://i.scdn.co/image/ab67616d0000b273ed733175beb35888c9528767,,
25C73r0i8hJas4iYDk7tyv,6185.0,[],Sabita Chowdhury,9,https://i.scdn.co/image/ab67616d0000b2735fba84537ca6d96da812959d,,
6BfxgDFAIF2rhiJaNjTTHf,1095.0,['classical trumpet'],Jouko Harjanne,16,https://i.scdn.co/image/ab67616d0000b2735694d8403c8f0aab21edf0ed,,
4StDLRKg8Jtp0qmE35907p,134528.0,"['canadian latin', 'latin', 'latin hip hop', 'rap montrealais', 'reggaeton', 'reggaeton flow', 'tropical']",Cruzito,44,https://i.scdn.co/image/ab6761610000e5ebc82e529cddffc4d05090a84f,https://i.scdn.co/image/ab67616100005174c82e529cddffc4d05090a84f,https://i.scdn.co/image/ab6761610000f178c82e529cddffc4d05090a84f
64k5e9kV9MdukXjFrR5R37,2218241.0,['k-pop'],Jessi,68,https://i.scdn.co/image/ab6761610000e5eba1ab452846e085c36097def9,https://i.scdn.co/image/ab67616100005174a1ab452846e085c36097def9,https://i.scdn.co/image/ab6761610000f178a1ab452846e085c36097def9
3stlWzoChlEtbdZAz6CNC3,31713.0,"['adult standards', 'deep adult standards', 'vocal harmony group']",The Four Lads,36,https://i.scdn.co/image/ab67616d0000b2731ec7bbe2cb842457a3fc1b2f,,
21DdJEcvxk3t2u53LWUQ0H,39048.0,"['greek pop', 'laiko']",Triantafillos,41,https://i.scdn.co/image/ab6761610000e5ebac3858250c362b5ab6acf314,https://i.scdn.co/image/ab67616100005174ac3858250c362b5ab6acf314,https://i.scdn.co/image/ab6761610000f178ac3858250c362b5ab6acf314
2ISMfPtVzHc9jDDVPUEHDa,13205.0,['movie tunes'],Phil Harris,57,https://i.scdn.co/image/ab67616d0000b273f519e1fce8f9cba0a9d9bd87,,
0rZp7G3gIH6WkyeXbrZnGi,1103119.0,"['ambient folk', 'indie cafe pop', 'indie folk']",Novo Amor,72,https://i.scdn.co/image/ab6761610000e5eb18a1928eb2892201f56d39e0,https://i.scdn.co/image/ab6761610000517418a1928eb2892201f56d39e0,https://i.scdn.co/image/ab6761610000f17818a1928eb2892201f56d39e0
3IYryWetzBVax8oJPkgXMk,28363.0,"['auteur-compositeur-interprete quebecois', 'chanson quebecois']",Marjo,38,https://i.scdn.co/image/ab6761610000e5ebcd6817fba9ef00debb1d7ea6,https://i.scdn.co/image/ab67616100005174cd6817fba9ef00debb1d7ea6,https://i.scdn.co/image/ab6761610000f178cd6817fba9ef00debb1d7ea6
5j1deGPOpRbz1ysxxwZLPz,28099.0,['canzone napoletana'],Franco Moreno,34,https://i.scdn.co/image/ab67616d0000b273cdc3275b69ad237568d86bdb,,
7K78lVZ8XzkjfRSI7570FF,390151.0,"['latin pop', 'puerto rican pop']",José Feliciano,65,https://i.scdn.co/image/ab6761610000e5eb5f8c900bf430e6bfae9ec7c2,https://i.scdn.co/image/ab676161000051745f8c900bf430e6bfae9ec7c2,https://i.scdn.co/image/ab6761610000f1785f8c900bf430e6bfae9ec7c2
0slSgjqTuj6hcod6IcG6zu,85808.0,"['alternative roots rock', 'canadian rock', 'hamilton on indie', 'modern hard rock']",Monster Truck,48,https://i.scdn.co/image/ab6761610000e5eba0167f409f66e6d8a7e9f6bf,https://i.scdn.co/image/ab67616100005174a0167f409f66e6d8a7e9f6bf,https://i.scdn.co/image/ab6761610000f178a0167f409f66e6d8a7e9f6bf
110d1WcKPKJ8IXgOAFAAbx,33938.0,['gaian doom'],Coven,28,https://i.scdn.co/image/ab67616d0000b27329bdfd755f6263c14a494d3a,,
3pgCLfNbw5ozIfoNsvDU7i,2012063.0,"['italian adult pop', 'italian pop']",Fedez,71,https://i.scdn.co/image/ab6761610000e5eb3a847385f6763715fd9566f9,https://i.scdn.co/image/ab676161000051743a847385f6763715fd9566f9,https://i.scdn.co/image/ab6761610000f1783a847385f6763715fd9566f9
4FTXvsvz433gZR67rhxFfN,49264.0,"['bulgarian pop', 'chalga']",Lidia,41,https://i.scdn.co/image/ab6761610000e5eb720d675d798ca270e450f3c6,https://i.scdn.co/image/ab67616100005174720d675d798ca270e450f3c6,https://i.scdn.co/image/ab6761610000f178720d675d798ca270e450f3c6
3z1dT63LHRRWIQxjsJgbDf,806.0,[],Pia,21,https://i.scdn.co/image/ab67616d0000b273fe591f7757983fc0a64de547,,
6vuD08WKtmp1yc7kQx1rBm,217447.0,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul', 'southern soul']",The Main Ingredient,46,,,
6MYKRhEIKscR8qdGlvpk9y,170799.0,"['anthem worship', 'ccm', 'christian music', 'roots worship', 'worship']",Sovereign Grace Music,58,https://i.scdn.co/image/ab6761610000e5eb63c731b1f471f11999c7b2d3,https://i.scdn.co/image/ab6761610000517463c731b1f471f11999c7b2d3,https://i.scdn.co/image/ab6761610000f17863c731b1f471f11999c7b2d3
4CvTDPKA6W06DRfBnZKrau,1050004.0,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'oxford indie']",Thom Yorke,63,https://i.scdn.co/image/ab6761610000e5eb3153f6fe26063cfcbfc57677,https://i.scdn.co/image/ab676161000051743153f6fe26063cfcbfc57677,https://i.scdn.co/image/ab6761610000f1783153f6fe26063cfcbfc57677
5KZwhs4G6jU2s4inslT8VB,68.0,['latvian pop'],Dod Pieci 2020,16,,,
7s4NiavZ071gzNghPJVmUu,293645.0,"['czech pop', 'czech rock']",Marek Ztraceny,51,https://i.scdn.co/image/ab6761610000e5ebc51fefb99e9ee0791cd83cfe,https://i.scdn.co/image/ab67616100005174c51fefb99e9ee0791cd83cfe,https://i.scdn.co/image/ab6761610000f178c51fefb99e9ee0791cd83cfe
7EQ0qTo7fWT7DPxmxtSYEc,5477770.0,"['metropopolis', 'modern rock', 'pop', 'pop rock', 'tropical house']",Bastille,80,https://i.scdn.co/image/ab6761610000e5eb8adcc86be23d2ed5b922d9f9,https://i.scdn.co/image/ab676161000051748adcc86be23d2ed5b922d9f9,https://i.scdn.co/image/ab6761610000f1788adcc86be23d2ed5b922d9f9
76dRoxKtDwYkgCQePok9cU,147792.0,['german hip hop'],Miksu / Macloud,73,https://i.scdn.co/image/ab6761610000e5eb1b26ead4c844959cf1ee54e8,https://i.scdn.co/image/ab676161000051741b26ead4c844959cf1ee54e8,https://i.scdn.co/image/ab6761610000f1781b26ead4c844959cf1ee54e8
6GUg2fRLklsnSJsG3PrTt0,251003.0,"['bow pop', 'neoclassical darkwave', 'new age', 'operatic pop']",Secret Garden,62,https://i.scdn.co/image/ab6761610000e5eb5914abf7a7b669403884c949,https://i.scdn.co/image/ab676161000051745914abf7a7b669403884c949,https://i.scdn.co/image/ab6761610000f1785914abf7a7b669403884c949
3EONohFR8JcNeqTqQmbF5Z,3.0,[],Akihiko Mitsueda,12,,,
2MfTaq5E3ClttaUjoBdI6p,112619.0,"['argentine rock', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol', 'rock nacional']",Ivan Noble,51,https://i.scdn.co/image/ab6761610000e5ebd6463eab99ca23e440866e34,https://i.scdn.co/image/ab67616100005174d6463eab99ca23e440866e34,https://i.scdn.co/image/ab6761610000f178d6463eab99ca23e440866e34
5sjJnaI3YhaO8KylpJk3gN,1967.0,"['classical performance', 'orchestral performance']",Barry Wordsworth,59,,,
74IEeKcuS34kF2TjOigXra,588523.0,['gospel'],Donnie McClurkin,51,https://i.scdn.co/image/ab6761610000e5eb7f2da1102ee085a912a64ecd,https://i.scdn.co/image/ab676161000051747f2da1102ee085a912a64ecd,https://i.scdn.co/image/ab6761610000f1787f2da1102ee085a912a64ecd
4LcUpNlXFEleaLlelmkv2R,229606.0,"['dutch house', 'dutch pop', 'pop dance', 'tropical house']",Kris Kross Amsterdam,67,https://i.scdn.co/image/ab6761610000e5eb631d71bf6442253811c1400d,https://i.scdn.co/image/ab67616100005174631d71bf6442253811c1400d,https://i.scdn.co/image/ab6761610000f178631d71bf6442253811c1400d
7jdFEYD2LTYjfwxOdlVjmc,1741941.0,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",KALEO,75,https://i.scdn.co/image/ab6761610000e5ebd12dda5c73df781c0bbfe311,https://i.scdn.co/image/ab67616100005174d12dda5c73df781c0bbfe311,https://i.scdn.co/image/ab6761610000f178d12dda5c73df781c0bbfe311
1RyvyyTE3xzB2ZywiAwp0i,16571399.0,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Future,91,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825,https://i.scdn.co/image/ab676161000051746ef89e23678018c6d8630825,https://i.scdn.co/image/ab6761610000f1786ef89e23678018c6d8630825
0oiElYQBBhWG7ywJdoa9OA,43440.0,"['lovers rock', 'reggae', 'rock steady']",Eric Donaldson,38,https://i.scdn.co/image/ab67616d0000b2735344c188bd1708fdd13f890f,,
6Iy36nG7jbd0e9a5ah1y01,868.0,[],Hugh Tracey,5,https://i.scdn.co/image/ab67616d0000b273474056b2f49cd5c8894e0a36,,
4oEStTwGKVatd8D20JEANh,25.0,[],Heiðurspiltar,12,https://i.scdn.co/image/ab67616d0000b2734dd0f7067e62663f28b247ef,,
1HHcnYrMqv4xpwHJAzUfqO,230895.0,"['hip hop tuga', 'portuguese rock']",Rui Veloso,49,https://i.scdn.co/image/ab6761610000e5eb2dc4886f0182279645cb3507,https://i.scdn.co/image/ab676161000051742dc4886f0182279645cb3507,https://i.scdn.co/image/ab6761610000f1782dc4886f0182279645cb3507
6UKz2oYWzE0ZBnciztCown,375768.0,"['bossa nova', 'mpb', 'pagode', 'samba', 'umbanda', 'velha guarda']",Clara Nunes,55,https://i.scdn.co/image/ab67616d0000b27385c21a856d005e244de2b610,,
251UrhgNbMr15NLzQ2KyKq,165047.0,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",Rayland Baxter,60,https://i.scdn.co/image/ab6761610000e5eb3e4fddfb76e55084bdd1479c,https://i.scdn.co/image/ab676161000051743e4fddfb76e55084bdd1479c,https://i.scdn.co/image/ab6761610000f1783e4fddfb76e55084bdd1479c
3hsO9B2FiSAfdBddcNKZEV,17847.0,['pub rock'],Tenpole Tudor,37,https://i.scdn.co/image/ab67616d0000b2736cc50b641cb7baa79bd9adbe,,
0my6Pg4I28dVcZLSpAkqhv,6081100.0,"['banda', 'corrido', 'nuevo regional mexicano', 'regional mexican']",El Fantasma,79,https://i.scdn.co/image/ab6761610000e5ebb8de34b68ccf1c79520e3753,https://i.scdn.co/image/ab67616100005174b8de34b68ccf1c79520e3753,https://i.scdn.co/image/ab6761610000f178b8de34b68ccf1c79520e3753
47MpMsUfWtgyIIBEFOr4FE,9369810.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,https://i.scdn.co/image/ab6761610000e5ebaf9e096cfe63bb5115890cb9,https://i.scdn.co/image/ab67616100005174af9e096cfe63bb5115890cb9,https://i.scdn.co/image/ab6761610000f178af9e096cfe63bb5115890cb9
2WKxCQrt9JiAL7gQRebT1W,1299.0,[],Ilan Virtzberg,17,https://i.scdn.co/image/ab6761610000e5eb8936a311c653c82c31fbdbb8,https://i.scdn.co/image/ab676161000051748936a311c653c82c31fbdbb8,https://i.scdn.co/image/ab6761610000f1788936a311c653c82c31fbdbb8
4Dpnb9p4xJbO0PcQ93vfY0,474.0,[],Joe Wilder,8,https://i.scdn.co/image/ab67616d0000b2730eaccf43eaef666e16f22bd3,,
2rTo8KIkBTFjQS7VvaKYQ4,833708.0,"['big room', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'trance']",W&W,69,https://i.scdn.co/image/ab6761610000e5ebcd0b11921c212ccaa2c74e77,https://i.scdn.co/image/ab67616100005174cd0b11921c212ccaa2c74e77,https://i.scdn.co/image/ab6761610000f178cd0b11921c212ccaa2c74e77
6VzFvK9yRRZkT0L8kMmOXV,115975.0,"['entehno', 'greek indie', 'greek pop']",Miltos Pashalidis,45,https://i.scdn.co/image/ab6761610000e5eb75aa021d1925e2d9d9d1aca2,https://i.scdn.co/image/ab6761610000517475aa021d1925e2d9d9d1aca2,https://i.scdn.co/image/ab6761610000f17875aa021d1925e2d9d9d1aca2
3Xp3DA50zRP4TYOtNR7k1T,155748.0,"['chinese indie', 'mandopop', 'taiwan hip hop', 'taiwan pop', 'taiwan singer-songwriter']",Soft Lipa,49,https://i.scdn.co/image/ab67616d0000b273002a9043bf1e4c11126e30c9,,
1YwMnnHvnG64fJxYSVwmN6,74327.0,['danish pop'],Branco,67,https://i.scdn.co/image/ab6761610000e5eb44e2836999ad7c5e9b332459,https://i.scdn.co/image/ab6761610000517444e2836999ad7c5e9b332459,https://i.scdn.co/image/ab6761610000f17844e2836999ad7c5e9b332459
5Z06xabrQCLterbeGQ3a9K,136325.0,['sholawat'],Ai Khodijah,49,https://i.scdn.co/image/ab67616d0000b273782689a0d24f87e8791c5741,,
